Index,Model,Region,Scenario,Season,Sigma,Value,Year
R20mm,1,1,rcp85,DJF,1,1.40789550543,2034
R20mm,1,1,rcp85,DJF,1,1.35246318579,2043
R20mm,1,1,rcp85,DJF,1,0.0996915698051,2051
R20mm,1,1,rcp85,DJF,1,0.877962052822,2056
R20mm,1,1,rcp85,DJF,1,0.556454360485,2062
R20mm,1,1,rcp85,DJF,1,0.362441003323,2064
R20mm,1,1,rcp85,DJF,1,0.535390079021,2070
R20mm,1,1,rcp85,DJF,1,0.272640645504,2074
R20mm,1,1,rcp85,DJF,1,0.772640645504,2075
R20mm,1,1,rcp85,DJF,1,0.0121085047722,2077
R20mm,1,1,rcp85,DJF,1,0.261554181576,2078
R20mm,1,1,rcp85,DJF,1,0.535390079021,2082
R20mm,1,1,rcp85,DJF,1,0.233838021755,2083
R20mm,1,1,rcp85,DJF,1,0.406786859035,2085
R20mm,1,1,rcp85,DJF,1,0.0287382006645,2090
R20mm,1,1,rcp85,DJF,1,0.909004151821,2094
R20mm,1,1,rcp85,DJF,1,0.257119596004,2095
R20mm,1,1,rcp85,DJF,1,1.38683122396,2100
R20mm,1,1,rcp85,DJF,2,0.144562363625,1984
R20mm,1,1,rcp85,DJF,2,0.474939227104,2034
R20mm,1,1,rcp85,DJF,2,0.419506907463,2043
R20mm,1,1,rcp85,DJF,2,0.453874945641,2100
R20mm,OBS Safran,11,rcp85,DJF,1,1.30560934544,1972
R20mm,OBS Safran,11,rcp85,DJF,1,0.589334607124,1974
R20mm,OBS Safran,11,rcp85,DJF,1,1.79734146595,1982
R20mm,OBS Safran,11,rcp85,DJF,1,2.33607065678,1996
R20mm,OBS Safran,11,rcp85,DJF,1,0.727715849876,2004
R20mm,OBS Safran,11,rcp85,DJF,2,0.137133359909,1972
R20mm,OBS Safran,11,rcp85,DJF,2,0.628865480423,1982
R20mm,OBS Safran,11,rcp85,DJF,2,1.16759467125,1996
R20mm,1,11,rcp85,DJF,1,2.04364264011,1978
R20mm,1,11,rcp85,DJF,1,0.0558272600174,1983
R20mm,1,11,rcp85,DJF,1,0.468359827995,1984
R20mm,1,11,rcp85,DJF,1,0.72597515583,1986
R20mm,1,11,rcp85,DJF,1,0.457045674324,1994
R20mm,1,11,rcp85,DJF,1,1.14285957813,2001
R20mm,1,11,rcp85,DJF,1,2.32040512562,2004
R20mm,1,11,rcp85,DJF,1,0.423973441124,2005
R20mm,1,11,rcp85,DJF,1,0.575409293175,2007
R20mm,1,11,rcp85,DJF,1,0.536244988441,2011
R20mm,1,11,rcp85,DJF,1,0.515357136726,2014
R20mm,1,11,rcp85,DJF,1,0.32910835743,2016
R20mm,1,11,rcp85,DJF,1,0.258612275124,2021
R20mm,1,11,rcp85,DJF,1,0.477063059807,2022
R20mm,1,11,rcp85,DJF,1,0.913964867592,2031
R20mm,1,11,rcp85,DJF,1,1.11065733433,2048
R20mm,1,11,rcp85,DJF,1,0.602389454842,2050
R20mm,1,11,rcp85,DJF,1,1.01840317249,2056
R20mm,1,11,rcp85,DJF,1,0.410048127174,2060
R20mm,1,11,rcp85,DJF,1,0.385679125786,2061
R20mm,1,11,rcp85,DJF,1,0.259482502937,2062
R20mm,1,11,rcp85,DJF,1,0.327367663383,2063
R20mm,1,11,rcp85,DJF,1,0.00360786914825,2076
R20mm,1,11,rcp85,DJF,1,0.917445778847,2097
R20mm,1,11,rcp85,DJF,2,0.875166654587,1978
R20mm,1,11,rcp85,DJF,2,1.15192914009,2004
R20mm,OBS Safran,15,rcp85,DJF,1,0.173653483391,1980
R20mm,OBS Safran,15,rcp85,DJF,1,0.045498251915,1990
R20mm,OBS Safran,15,rcp85,DJF,1,0.198896288872,1993
R20mm,OBS Safran,15,rcp85,DJF,1,1.36006128788,1995
R20mm,OBS Safran,15,rcp85,DJF,1,0.0921002626419,1999
R20mm,OBS Safran,15,rcp85,DJF,2,0.559024691582,1995
R20mm,1,15,rcp85,DJF,1,1.2765661478,1979
R20mm,1,15,rcp85,DJF,1,0.612488627434,1987
R20mm,1,15,rcp85,DJF,1,0.67850792408,1991
R20mm,1,15,rcp85,DJF,1,1.53870213032,1996
R20mm,1,15,rcp85,DJF,1,0.00860500335693,2010
R20mm,1,15,rcp85,DJF,1,0.0493816137314,2015
R20mm,1,15,rcp85,DJF,1,0.0513235330582,2051
R20mm,1,15,rcp85,DJF,1,0.620255589485,2055
R20mm,1,15,rcp85,DJF,1,0.540643811226,2063
R20mm,1,15,rcp85,DJF,1,1.96200311184,2064
R20mm,1,15,rcp85,DJF,1,0.398896336555,2070
R20mm,1,15,rcp85,DJF,1,1.16394484043,2076
R20mm,1,15,rcp85,DJF,1,0.874624371529,2077
R20mm,1,15,rcp85,DJF,1,0.0998672246933,2079
R20mm,1,15,rcp85,DJF,1,0.0765661001205,2080
R20mm,1,15,rcp85,DJF,1,0.332876801491,2083
R20mm,1,15,rcp85,DJF,1,0.736760258675,2085
R20mm,1,15,rcp85,DJF,1,0.410546660423,2088
R20mm,1,15,rcp85,DJF,1,0.0163719654083,2091
R20mm,1,15,rcp85,DJF,1,0.121226429939,2093
R20mm,1,15,rcp85,DJF,1,1.1309350729,2099
R20mm,1,15,rcp85,DJF,2,0.475529551506,1979
R20mm,1,15,rcp85,DJF,2,0.737665534019,1996
R20mm,1,15,rcp85,DJF,2,1.16096651554,2064
R20mm,1,15,rcp85,DJF,2,0.362908244133,2076
R20mm,1,15,rcp85,DJF,2,0.0735877752304,2077
R20mm,1,15,rcp85,DJF,2,0.329898476601,2099
R20mm,OBS Safran,17,rcp85,DJF,1,0.726773589849,1993
R20mm,OBS Safran,17,rcp85,DJF,1,0.0884757339954,1995
R20mm,OBS Safran,17,rcp85,DJF,1,0.795922607183,2002
R20mm,OBS Safran,17,rcp85,DJF,1,0.0831566154957,2008
R20mm,OBS Safran,17,rcp85,DJF,2,0.27434694767,1993
R20mm,OBS Safran,17,rcp85,DJF,2,0.343495965004,2002
R20mm,1,17,rcp85,DJF,1,0.189539641142,1981
R20mm,1,17,rcp85,DJF,1,0.620390623808,1984
R20mm,1,17,rcp85,DJF,1,0.226773589849,1987
R20mm,1,17,rcp85,DJF,1,0.274646013975,1990
R20mm,1,17,rcp85,DJF,1,0.295922607183,1994
R20mm,1,17,rcp85,DJF,1,0.71081623435,1996
R20mm,1,17,rcp85,DJF,1,0.146986454725,1998
R20mm,1,17,rcp85,DJF,1,0.125709801912,2001
R20mm,1,17,rcp85,DJF,1,0.168263047934,2003
R20mm,1,17,rcp85,DJF,1,0.162943810225,2028
R20mm,1,17,rcp85,DJF,1,0.131028920412,2034
R20mm,1,17,rcp85,DJF,1,0.21613535285,2038
R20mm,1,17,rcp85,DJF,1,0.0831566154957,2047
R20mm,1,17,rcp85,DJF,1,0.285284250975,2056
R20mm,1,17,rcp85,DJF,1,0.205496996641,2058
R20mm,1,17,rcp85,DJF,1,1.75868853927,2075
R20mm,1,17,rcp85,DJF,1,0.359752386808,2080
R20mm,1,17,rcp85,DJF,1,0.0299651324749,2083
R20mm,1,17,rcp85,DJF,1,1.00336942077,2094
R20mm,1,17,rcp85,DJF,1,0.428901284933,2095
R20mm,1,17,rcp85,DJF,1,0.631028980017,2100
R20mm,1,17,rcp85,DJF,2,0.167963981628,1984
R20mm,1,17,rcp85,DJF,2,0.258389592171,1996
R20mm,1,17,rcp85,DJF,2,1.30626189709,2075
R20mm,1,17,rcp85,DJF,2,0.550942778587,2094
R20mm,1,17,rcp85,DJF,2,0.178602337837,2100
R20mm,OBS Safran,2,rcp85,DJF,1,0.302382826805,1977
R20mm,OBS Safran,2,rcp85,DJF,1,0.0232256650925,1979
R20mm,OBS Safran,2,rcp85,DJF,1,0.0999749898911,1980
R20mm,OBS Safran,2,rcp85,DJF,1,0.281314253807,1982
R20mm,OBS Safran,2,rcp85,DJF,1,0.552194714546,1983
R20mm,OBS Safran,2,rcp85,DJF,1,1.02247321606,1994
R20mm,OBS Safran,2,rcp85,DJF,1,0.151141285896,1995
R20mm,1,2,rcp85,DJF,1,0.319689154625,1978
R20mm,1,2,rcp85,DJF,1,0.684625029564,1983
R20mm,1,2,rcp85,DJF,1,0.232405304909,1988
R20mm,1,2,rcp85,DJF,1,0.0819162130356,1995
R20mm,1,2,rcp85,DJF,1,0.355806469917,2001
R20mm,1,2,rcp85,DJF,1,0.786205172539,2007
R20mm,1,2,rcp85,DJF,1,0.470178246498,2014
R20mm,1,2,rcp85,DJF,1,0.193278193474,2022
R20mm,1,2,rcp85,DJF,1,0.2233761549,2026
R20mm,1,2,rcp85,DJF,1,0.533383488655,2027
R20mm,1,2,rcp85,DJF,1,0.0533233880997,2040
R20mm,1,2,rcp85,DJF,1,0.130072712898,2048
R20mm,1,2,rcp85,DJF,1,0.0646101236343,2051
R20mm,1,2,rcp85,DJF,1,0.875746130943,2055
R20mm,1,2,rcp85,DJF,1,2.30614507198,2056
R20mm,1,2,rcp85,DJF,1,0.146626591682,2060
R20mm,1,2,rcp85,DJF,1,0.909606337547,2062
R20mm,1,2,rcp85,DJF,1,0.508552908897,2064
R20mm,1,2,rcp85,DJF,1,0.285076498985,2068
R20mm,1,2,rcp85,DJF,1,1.71020829678,2070
R20mm,1,2,rcp85,DJF,1,0.732781767845,2074
R20mm,1,2,rcp85,DJF,1,0.491246581078,2075
R20mm,1,2,rcp85,DJF,1,0.00968158245087,2076
R20mm,1,2,rcp85,DJF,1,0.592826724052,2079
R20mm,1,2,rcp85,DJF,1,0.271532654762,2082
R20mm,1,2,rcp85,DJF,1,1.04354178905,2085
R20mm,1,2,rcp85,DJF,1,0.151893734932,2088
R20mm,1,2,rcp85,DJF,1,1.05482804775,2090
R20mm,1,2,rcp85,DJF,1,0.384399294853,2091
R20mm,1,2,rcp85,DJF,1,0.637220978737,2095
R20mm,1,2,rcp85,DJF,1,0.735039114952,2096
R20mm,1,2,rcp85,DJF,1,0.151893734932,2097
R20mm,1,2,rcp85,DJF,1,1.09922254086,2099
R20mm,1,2,rcp85,DJF,1,0.170704960823,2100
R20mm,1,2,rcp85,DJF,2,1.20949840546,2056
R20mm,1,2,rcp85,DJF,2,0.613561630249,2070
R20mm,1,2,rcp85,DJF,2,0.00257587432861,2099
R20mm,OBS Safran,6,rcp85,DJF,1,0.0487238764763,1978
R20mm,OBS Safran,6,rcp85,DJF,1,0.18856137991,1983
R20mm,OBS Safran,6,rcp85,DJF,1,0.0536019206047,1988
R20mm,OBS Safran,6,rcp85,DJF,1,0.427585661411,1995
R20mm,OBS Safran,6,rcp85,DJF,1,0.518642604351,2002
R20mm,OBS Safran,6,rcp85,DJF,1,0.0828703045845,2004
R20mm,OBS Safran,6,rcp85,DJF,1,0.326772749424,2012
R20mm,OBS Safran,6,rcp85,DJF,2,0.0787206292152,2002
R20mm,1,6,rcp85,DJF,1,0.443845927715,1987
R20mm,1,6,rcp85,DJF,1,0.167423069477,1993
R20mm,1,6,rcp85,DJF,1,0.556040942669,1994
R20mm,1,6,rcp85,DJF,1,0.250349938869,1996
R20mm,1,6,rcp85,DJF,1,0.964171111584,2001
R20mm,1,6,rcp85,DJF,1,0.357667028904,2008
R20mm,1,6,rcp85,DJF,1,0.466610133648,2014
R20mm,1,6,rcp85,DJF,1,0.0666101574898,2028
R20mm,1,6,rcp85,DJF,1,0.104008495808,2034
R20mm,1,6,rcp85,DJF,1,0.196691453457,2043
R20mm,1,6,rcp85,DJF,1,0.256853997707,2047
R20mm,1,6,rcp85,DJF,1,1.41620367765,2055
R20mm,1,6,rcp85,DJF,1,0.616203606129,2056
R20mm,1,6,rcp85,DJF,1,0.156040966511,2058
R20mm,1,6,rcp85,DJF,1,0.253601968288,2063
R20mm,1,6,rcp85,DJF,1,0.590187370777,2064
R20mm,1,6,rcp85,DJF,1,0.343032896519,2065
R20mm,1,6,rcp85,DJF,1,0.291000306606,2068
R20mm,1,6,rcp85,DJF,1,0.256853997707,2070
R20mm,1,6,rcp85,DJF,1,0.0422198176384,2074
R20mm,1,6,rcp85,DJF,1,1.0015694499,2075
R20mm,1,6,rcp85,DJF,1,0.544658839703,2076
R20mm,1,6,rcp85,DJF,1,0.0129515528679,2077
R20mm,1,6,rcp85,DJF,1,0.0438458323479,2080
R20mm,1,6,rcp85,DJF,1,0.0731142163277,2082
R20mm,1,6,rcp85,DJF,1,0.154414951801,2083
R20mm,1,6,rcp85,DJF,1,0.474740207195,2085
R20mm,1,6,rcp85,DJF,1,0.268236100674,2088
R20mm,1,6,rcp85,DJF,1,0.216203629971,2090
R20mm,1,6,rcp85,DJF,1,0.814577639103,2094
R20mm,1,6,rcp85,DJF,1,0.203195512295,2097
R20mm,1,6,rcp85,DJF,1,0.117016613483,2099
R20mm,1,6,rcp85,DJF,2,0.0039239525795,1987
R20mm,1,6,rcp85,DJF,2,0.116118967533,1994
R20mm,1,6,rcp85,DJF,2,0.524249136448,2001
R20mm,1,6,rcp85,DJF,2,0.0266881585121,2014
R20mm,1,6,rcp85,DJF,2,0.976281702518,2055
R20mm,1,6,rcp85,DJF,2,0.176281630993,2056
R20mm,1,6,rcp85,DJF,2,0.150265395641,2064
R20mm,1,6,rcp85,DJF,2,0.561647474766,2075
R20mm,1,6,rcp85,DJF,2,0.104736864567,2076
R20mm,1,6,rcp85,DJF,2,0.0348182320595,2085
R20mm,1,6,rcp85,DJF,2,0.374655663967,2094
R20mm,OBS Safran,5,rcp85,DJF,1,1.51355910301,1990
R20mm,OBS Safran,5,rcp85,DJF,1,2.94874405861,1995
R20mm,OBS Safran,5,rcp85,DJF,1,2.07142949104,2001
R20mm,OBS Safran,5,rcp85,DJF,2,0.00365054607391,1990
R20mm,OBS Safran,5,rcp85,DJF,2,1.43883550167,1995
R20mm,OBS Safran,5,rcp85,DJF,2,0.561520934105,2001
R20mm,1,5,rcp85,DJF,1,0.0843405723572,1979
R20mm,1,5,rcp85,DJF,1,0.297797679901,1991
R20mm,1,5,rcp85,DJF,1,0.492693424225,1996
R20mm,1,5,rcp85,DJF,1,1.46717143059,2055
R20mm,1,5,rcp85,DJF,1,0.269955396652,2063
R20mm,1,5,rcp85,DJF,1,1.3581225872,2064
R20mm,1,5,rcp85,DJF,1,0.216591358185,2070
R20mm,1,5,rcp85,DJF,1,1.23515295982,2074
R20mm,1,5,rcp85,DJF,1,0.439329147339,2076
R20mm,1,5,rcp85,DJF,1,0.174827814102,2084
R20mm,1,5,rcp85,DJF,1,0.490373134613,2091
R20mm,1,5,rcp85,DJF,1,1.91728711128,2093
R20mm,1,5,rcp85,DJF,1,0.41148686409,2098
R20mm,1,5,rcp85,DJF,2,0.407378554344,2093
R20mm,OBS Safran,16,rcp85,DJF,1,0.761046409607,1972
R20mm,OBS Safran,16,rcp85,DJF,1,1.8013689518,1974
R20mm,OBS Safran,16,rcp85,DJF,1,0.160239934921,1977
R20mm,OBS Safran,16,rcp85,DJF,1,1.81144976616,1978
R20mm,OBS Safran,16,rcp85,DJF,1,0.37394952774,1994
R20mm,OBS Safran,16,rcp85,DJF,1,1.23080420494,1996
R20mm,OBS Safran,16,rcp85,DJF,1,0.0634658336639,1997
R20mm,OBS Safran,16,rcp85,DJF,1,0.952578783035,2010
R20mm,OBS Safran,16,rcp85,DJF,2,0.584245085716,1974
R20mm,OBS Safran,16,rcp85,DJF,2,0.594325900078,1978
R20mm,OBS Safran,16,rcp85,DJF,2,0.0136803388596,1996
R20mm,1,16,rcp85,DJF,1,0.176368951797,1972
R20mm,1,16,rcp85,DJF,1,0.615885019302,1977
R20mm,1,16,rcp85,DJF,1,1.02314305305,1980
R20mm,1,16,rcp85,DJF,1,0.0312075614929,1981
R20mm,1,16,rcp85,DJF,1,3.05943369865,1983
R20mm,1,16,rcp85,DJF,1,2.56346583366,1984
R20mm,1,16,rcp85,DJF,1,0.257014036179,1987
R20mm,1,16,rcp85,DJF,1,2.26306271553,1989
R20mm,1,16,rcp85,DJF,1,0.531207561493,1993
R20mm,1,16,rcp85,DJF,1,1.48685288429,1994
R20mm,1,16,rcp85,DJF,1,0.886046409607,2000
R20mm,1,16,rcp85,DJF,1,2.91427206993,2001
R20mm,1,16,rcp85,DJF,1,2.15419173241,2002
R20mm,1,16,rcp85,DJF,1,1.89814305305,2003
R20mm,1,16,rcp85,DJF,1,6.51911091805,2004
R20mm,1,16,rcp85,DJF,1,1.40620779991,2006
R20mm,1,16,rcp85,DJF,1,2.56951403618,2008
R20mm,1,16,rcp85,DJF,1,0.379997968674,2011
R20mm,1,16,rcp85,DJF,1,0.410239934921,2014
R20mm,1,16,rcp85,DJF,1,1.64411091805,2015
R20mm,1,16,rcp85,DJF,1,1.68241715431,2016
R20mm,1,16,rcp85,DJF,1,0.176368951797,2018
R20mm,1,16,rcp85,DJF,1,3.22677206993,2019
R20mm,1,16,rcp85,DJF,1,0.269110918045,2021
R20mm,1,16,rcp85,DJF,1,1.48282074928,2023
R20mm,1,16,rcp85,DJF,1,1.24894976616,2024
R20mm,1,16,rcp85,DJF,1,1.68443369865,2025
R20mm,1,16,rcp85,DJF,1,1.98685288429,2027
R20mm,1,16,rcp85,DJF,1,1.28523993492,2033
R20mm,1,16,rcp85,DJF,1,1.33765912056,2041
R20mm,1,16,rcp85,DJF,1,0.638062477112,2045
R20mm,1,16,rcp85,DJF,1,2.65419173241,2046
R20mm,1,16,rcp85,DJF,1,3.20257878304,2052
R20mm,1,16,rcp85,DJF,1,1.85983681679,2060
R20mm,1,16,rcp85,DJF,1,1.66023993492,2061
R20mm,1,16,rcp85,DJF,1,2.40822386742,2062
R20mm,1,16,rcp85,DJF,1,0.986852884293,2063
R20mm,1,16,rcp85,DJF,1,0.754997968674,2065
R20mm,1,16,rcp85,DJF,1,1.80540108681,2068
R20mm,1,16,rcp85,DJF,1,0.0170948505402,2071
R20mm,1,16,rcp85,DJF,1,1.23685288429,2074
R20mm,1,16,rcp85,DJF,1,0.595723867416,2075
R20mm,1,16,rcp85,DJF,1,4.32153010368,2076
R20mm,1,16,rcp85,DJF,1,0.0130624771118,2077
R20mm,1,16,rcp85,DJF,1,0.386046409607,2078
R20mm,1,16,rcp85,DJF,1,1.30943369865,2079
R20mm,1,16,rcp85,DJF,1,0.998949766159,2082
R20mm,1,16,rcp85,DJF,1,0.0715303421021,2083
R20mm,1,16,rcp85,DJF,1,1.12394976616,2084
R20mm,1,16,rcp85,DJF,1,0.250965833664,2085
R20mm,1,16,rcp85,DJF,1,1.16628813744,2087
R20mm,1,16,rcp85,DJF,1,2.05540108681,2090
R20mm,1,16,rcp85,DJF,1,3.03120779991,2091
R20mm,1,16,rcp85,DJF,1,0.0150785446167,2092
R20mm,1,16,rcp85,DJF,1,1.67233681679,2093
R20mm,1,16,rcp85,DJF,1,3.45257878304,2095
R20mm,1,16,rcp85,DJF,1,1.96064305305,2096
R20mm,1,16,rcp85,DJF,1,4.2408850193,2097
R20mm,1,16,rcp85,DJF,1,1.68443369865,2099
R20mm,1,16,rcp85,DJF,2,1.84230983257,1983
R20mm,1,16,rcp85,DJF,2,1.34634196758,1984
R20mm,1,16,rcp85,DJF,2,1.04593884945,1989
R20mm,1,16,rcp85,DJF,2,0.269729018211,1994
R20mm,1,16,rcp85,DJF,2,1.69714820385,2001
R20mm,1,16,rcp85,DJF,2,0.937067866325,2002
R20mm,1,16,rcp85,DJF,2,0.681019186974,2003
R20mm,1,16,rcp85,DJF,2,5.30198705196,2004
R20mm,1,16,rcp85,DJF,2,0.18908393383,2006
R20mm,1,16,rcp85,DJF,2,1.3523901701,2008
R20mm,1,16,rcp85,DJF,2,0.426987051964,2015
R20mm,1,16,rcp85,DJF,2,0.465293288231,2016
R20mm,1,16,rcp85,DJF,2,2.00964820385,2019
R20mm,1,16,rcp85,DJF,2,0.265696883202,2023
R20mm,1,16,rcp85,DJF,2,0.0318259000778,2024
R20mm,1,16,rcp85,DJF,2,0.467309832573,2025
R20mm,1,16,rcp85,DJF,2,0.769729018211,2027
R20mm,1,16,rcp85,DJF,2,0.06811606884,2033
R20mm,1,16,rcp85,DJF,2,0.120535254478,2041
R20mm,1,16,rcp85,DJF,2,1.43706786633,2046
R20mm,1,16,rcp85,DJF,2,1.98545491695,2052
R20mm,1,16,rcp85,DJF,2,0.642712950706,2060
R20mm,1,16,rcp85,DJF,2,0.44311606884,2061
R20mm,1,16,rcp85,DJF,2,1.19110000134,2062
R20mm,1,16,rcp85,DJF,2,0.588277220726,2068
R20mm,1,16,rcp85,DJF,2,0.0197290182114,2074
R20mm,1,16,rcp85,DJF,2,3.1044062376,2076
R20mm,1,16,rcp85,DJF,2,0.0923098325729,2079
R20mm,1,16,rcp85,DJF,2,0.838277220726,2090
R20mm,1,16,rcp85,DJF,2,1.81408393383,2091
R20mm,1,16,rcp85,DJF,2,0.455212950706,2093
R20mm,1,16,rcp85,DJF,2,2.23545491695,2095
R20mm,1,16,rcp85,DJF,2,0.743519186974,2096
R20mm,1,16,rcp85,DJF,2,3.02376115322,2097
R20mm,1,16,rcp85,DJF,2,0.467309832573,2099
R20mm,OBS Safran,7,rcp85,DJF,1,1.85579824448,1972
R20mm,OBS Safran,7,rcp85,DJF,1,0.366436481476,1973
R20mm,OBS Safran,7,rcp85,DJF,1,1.06856441498,1978
R20mm,OBS Safran,7,rcp85,DJF,1,1.72813892365,1979
R20mm,OBS Safran,7,rcp85,DJF,1,0.352252006531,1982
R20mm,OBS Safran,7,rcp85,DJF,1,0.068564414978,1988
R20mm,OBS Safran,7,rcp85,DJF,1,1.6926779747,1996
R20mm,OBS Safran,7,rcp85,DJF,1,1.42317438126,2010
R20mm,OBS Safran,7,rcp85,DJF,2,0.235196113586,1972
R20mm,OBS Safran,7,rcp85,DJF,2,0.107536792755,1979
R20mm,OBS Safran,7,rcp85,DJF,2,0.072075843811,1996
R20mm,1,7,rcp85,DJF,1,0.813245296478,1972
R20mm,1,7,rcp85,DJF,1,0.139486312866,1975
R20mm,1,7,rcp85,DJF,1,1.25296163559,1980
R20mm,1,7,rcp85,DJF,1,0.841613769531,1983
R20mm,1,7,rcp85,DJF,1,0.0189189910889,1985
R20mm,1,7,rcp85,DJF,1,0.302607059479,1986
R20mm,1,7,rcp85,DJF,1,1.52955722809,1987
R20mm,1,7,rcp85,DJF,1,0.189131736755,1993
R20mm,1,7,rcp85,DJF,1,0.557926177979,1999
R20mm,1,7,rcp85,DJF,1,0.472819805145,2001
R20mm,1,7,rcp85,DJF,1,1.52955722809,2002
R20mm,1,7,rcp85,DJF,1,1.67849349976,2004
R20mm,1,7,rcp85,DJF,1,0.274238109589,2005
R20mm,1,7,rcp85,DJF,1,0.749415397644,2008
R20mm,1,7,rcp85,DJF,1,1.13948631287,2013
R20mm,1,7,rcp85,DJF,1,3.10402536392,2014
R20mm,1,7,rcp85,DJF,1,0.288422584534,2016
R20mm,1,7,rcp85,DJF,1,1.7352309227,2024
R20mm,1,7,rcp85,DJF,1,2.48700380325,2041
R20mm,1,7,rcp85,DJF,1,0.330975532532,2046
R20mm,1,7,rcp85,DJF,1,0.628848075867,2055
R20mm,1,7,rcp85,DJF,1,1.33806800842,2060
R20mm,1,7,rcp85,DJF,1,0.387713432312,2061
R20mm,1,7,rcp85,DJF,1,1.52955722809,2062
R20mm,1,7,rcp85,DJF,1,0.196223735809,2065
R20mm,1,7,rcp85,DJF,1,1.23168468475,2067
R20mm,1,7,rcp85,DJF,1,0.565018177032,2068
R20mm,1,7,rcp85,DJF,1,0.820337295532,2084
R20mm,1,7,rcp85,DJF,1,2.25296163559,2090
R20mm,1,7,rcp85,DJF,1,2.40189743042,2093
R20mm,1,7,rcp85,DJF,1,1.21750068665,2095
R20mm,1,7,rcp85,DJF,1,0.806152820587,2098
R20mm,1,7,rcp85,DJF,2,0.057891368866,2004
R20mm,1,7,rcp85,DJF,2,1.48342323303,2014
R20mm,1,7,rcp85,DJF,2,0.114628791809,2024
R20mm,1,7,rcp85,DJF,2,0.866401672363,2041
R20mm,1,7,rcp85,DJF,2,0.6323595047,2090
R20mm,1,7,rcp85,DJF,2,0.78129529953,2093
R20mm,OBS Safran,13,rcp85,DJF,1,0.148435294628,1990
R20mm,OBS Safran,13,rcp85,DJF,1,0.433020293713,1994
R20mm,OBS Safran,13,rcp85,DJF,1,1.28875142336,1995
R20mm,OBS Safran,13,rcp85,DJF,1,0.875708162785,2000
R20mm,OBS Safran,13,rcp85,DJF,1,0.247249543667,2012
R20mm,OBS Safran,13,rcp85,DJF,2,0.636518955231,1995
R20mm,OBS Safran,13,rcp85,DJF,2,0.223475694656,2000
R20mm,1,13,rcp85,DJF,1,0.800609171391,1984
R20mm,1,13,rcp85,DJF,1,0.351992666721,1993
R20mm,1,13,rcp85,DJF,1,0.314443171024,2010
R20mm,1,13,rcp85,DJF,1,0.259107291698,2014
R20mm,1,13,rcp85,DJF,1,0.595075666904,2019
R20mm,1,13,rcp85,DJF,1,0.539739668369,2034
R20mm,1,13,rcp85,DJF,1,0.419186294079,2037
R20mm,1,13,rcp85,DJF,1,0.166221916676,2042
R20mm,1,13,rcp85,DJF,1,0.29072779417,2043
R20mm,1,13,rcp85,DJF,1,0.205747544765,2044
R20mm,1,13,rcp85,DJF,1,0.122743666172,2047
R20mm,1,13,rcp85,DJF,1,0.0595025420189,2063
R20mm,1,13,rcp85,DJF,1,0.458712041378,2064
R20mm,1,13,rcp85,DJF,1,0.0812416672707,2073
R20mm,1,13,rcp85,DJF,1,0.936972916126,2075
R20mm,1,13,rcp85,DJF,1,1.24922591448,2078
R20mm,1,13,rcp85,DJF,1,0.482427418232,2080
R20mm,1,13,rcp85,DJF,1,0.344087541103,2081
R20mm,1,13,rcp85,DJF,1,0.15041154623,2082
R20mm,1,13,rcp85,DJF,1,0.547644793987,2088
R20mm,1,13,rcp85,DJF,1,0.458712041378,2094
R20mm,1,13,rcp85,DJF,1,0.069383919239,2095
R20mm,1,13,rcp85,DJF,1,0.877684414387,2100
R20mm,1,13,rcp85,DJF,2,0.148376703262,1984
R20mm,1,13,rcp85,DJF,2,0.284740447998,2075
R20mm,1,13,rcp85,DJF,2,0.59699344635,2078
R20mm,1,13,rcp85,DJF,2,0.225451946259,2100
R20mm,OBS Safran,4,rcp85,JJA,1,1.65734821558,1977
R20mm,OBS Safran,4,rcp85,JJA,1,0.436014950275,1981
R20mm,OBS Safran,4,rcp85,JJA,1,1.01468163729,1987
R20mm,OBS Safran,4,rcp85,JJA,1,0.0973482728004,2000
R20mm,OBS Safran,4,rcp85,JJA,1,0.461348354816,2007
R20mm,OBS Safran,4,rcp85,JJA,2,0.68232858181,1977
R20mm,OBS Safran,4,rcp85,JJA,2,0.0396620035172,1987
R20mm,1,4,rcp85,JJA,1,0.176014959812,1980
R20mm,1,4,rcp85,JJA,1,0.70001488924,1981
R20mm,1,4,rcp85,JJA,1,0.397348225117,1982
R20mm,1,4,rcp85,JJA,1,0.708015024662,2007
R20mm,1,4,rcp85,JJA,1,0.0560148358345,2011
R20mm,1,4,rcp85,JJA,1,0.1613484025,2028
R20mm,1,4,rcp85,JJA,1,1.35734850168,2035
R20mm,1,4,rcp85,JJA,1,0.488014996052,2051
R20mm,1,4,rcp85,JJA,1,0.37734824419,2052
R20mm,1,4,rcp85,JJA,1,0.352014839649,2063
R20mm,1,4,rcp85,JJA,1,1.76268154383,2068
R20mm,1,4,rcp85,JJA,1,0.770681679249,2072
R20mm,1,4,rcp85,JJA,1,0.00668150186539,2076
R20mm,1,4,rcp85,JJA,1,0.44134837389,2084
R20mm,1,4,rcp85,JJA,1,0.136014997959,2087
R20mm,1,4,rcp85,JJA,2,0.382328867912,2035
R20mm,1,4,rcp85,JJA,2,0.787661910057,2068
R20mm,OBS Safran,14,rcp85,JJA,1,0.249565005302,1980
R20mm,OBS Safran,14,rcp85,JJA,1,0.106402635574,1987
