Index,Model,Region,Scenario,Sigma,Value,Year
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,1,7237.36230469,2028
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,1,3113.76074219,2029
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,1,1654.23730469,2030
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,1,3092.05761719,2031
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,1,2470.32324219,2032
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,1,1098.69824219,2036
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,1,5193.60449219,2037
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,1,335.026367188,2039
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,1,15.9091796875,2040
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,1,506.651367188,2041
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,1,901.073242188,2042
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,1,844.245117188,2044
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,1,3096.30761719,2048
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,1,5052.09667969,2049
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,1,3361.75292969,2052
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,1,6325.18261719,2053
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,1,3524.27636719,2055
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,1,2238.42480469,2056
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,1,4558.68261719,2057
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,1,2550.97167969,2059
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,1,4456.71386719,2061
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,1,2090.63574219,2062
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,1,5003.84667969,2063
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,1,1175.34667969,2064
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,1,2465.65136719,2065
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,1,2046.66699219,2066
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,1,7150.53417969,2067
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,1,1745.65136719,2070
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,1,4523.57324219,2071
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,1,3086.38574219,2072
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,1,3241.36230469,2073
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,1,3745.75292969,2074
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,1,5534.79980469,2075
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,1,5880.13574219,2076
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,1,4816.72167969,2077
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,1,712.698242188,2078
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,1,8536.17480469,2080
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,1,4662.09667969,2081
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,1,7063.90917969,2083
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,1,7045.22949219,2084
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,1,1415.86230469,2085
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,1,2828.05761719,2086
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,1,7359.31542969,2088
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,1,3645.85449219,2089
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,1,3685.91699219,2092
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,1,6595.29199219,2094
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,1,5262.59667969,2095
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,1,6700.40136719,2096
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,1,5849.37792969,2097
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,1,850.120117188,2098
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,1,2099.42480469,2099
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,1,7733.66699219,2100
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,2,93.107421875,1973
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,2,2556.89648438,2028
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,2,513.138671875,2037
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,2,371.630859375,2049
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,2,1644.71679688,2053
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,2,323.380859375,2063
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,2,2470.06835938,2067
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,2,854.333984375,2075
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,2,1199.66992188,2076
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,2,136.255859375,2077
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,2,3855.70898438,2080
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,2,2383.44335938,2083
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,2,2364.76367188,2084
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,2,2678.84960938,2088
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,2,1914.82617188,2094
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,2,582.130859375,2095
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,2,2019.93554688,2096
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,2,1168.91210938,2097
GD4,CNRM-CM5_CNRM-ALADIN53,Nord-Pas-de-Calais et Picardie,rcp45,2,3053.20117188,2100
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,3462.60449219,1982
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,4259.98730469,1989
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,2127.23730469,1993
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,3484.77636719,1998
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,601.885742188,1999
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,5544.09667969,2003
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,759.885742188,2004
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,2779.08886719,2005
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,3470.73730469,2006
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,4268.29199219,2012
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,706.557617188,2015
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,4091.35449219,2019
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,5075.68261719,2022
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,1615.42480469,2025
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,1681.55761719,2030
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,1310.95605469,2031
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,5387.75292969,2032
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,364.471679688,2034
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,3939.11230469,2036
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,4407.22949219,2037
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,6031.01074219,2038
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,1149.81542969,2040
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,6967.97167969,2042
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,4515.06542969,2043
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,1356.14355469,2044
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,2130.29980469,2045
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,6683.08105469,2046
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,4529.93261719,2048
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,1221.01855469,2050
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,1485.49511719,2052
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,3812.25292969,2053
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,9663.12792969,2055
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,4700.90136719,2056
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,1992.47949219,2057
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,7167.35449219,2058
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,4783.58886719,2059
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,2084.82324219,2061
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,959.971679688,2062
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,2917.18261719,2063
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,3770.08886719,2064
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,8406.87011719,2065
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,4476.83105469,2066
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,8192.07324219,2067
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,1177.33886719,2068
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,5285.65136719,2072
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,581.862304688,2073
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,5634.73730469,2074
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,4470.79980469,2075
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,5900.88574219,2076
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,3082.69824219,2077
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,1551.47949219,2078
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,6974.41699219,2079
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,7176.29199219,2080
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,2662.85449219,2081
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,1946.00292969,2082
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,2740.33886719,2083
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,7073.18261719,2084
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,2388.87011719,2085
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,8341.07324219,2086
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,10070.4638672,2087
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,6687.23730469,2088
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,4389.89355469,2089
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,6809.16699219,2090
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,4284.71386719,2094
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,1462.44824219,2095
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,7890.73730469,2097
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,2333.76074219,2099
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,1,2284.42480469,2100
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,2,863.630859375,2003
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,2,395.216796875,2022
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,2,707.287109375,2032
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,2,1350.54492188,2038
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,2,2287.50585938,2042
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,2,2002.61523438,2046
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,2,4982.66210938,2055
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,2,20.435546875,2056
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,2,2486.88867188,2058
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,2,103.123046875,2059
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,2,3726.40429688,2065
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,2,3511.60742188,2067
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,2,605.185546875,2072
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,2,954.271484375,2074
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,2,1220.41992188,2076
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,2,2293.95117188,2079
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,2,2495.82617188,2080
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,2,2392.71679688,2084
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,2,3660.60742188,2086
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,2,5389.99804688,2087
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,2,2006.77148438,2088
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,2,2128.70117188,2090
GD4,ICHEC-EC-EARTH_HIRHAM5,Nord-Pas-de-Calais et Picardie,rcp45,2,3210.27148438,2097
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,1,1982.58105469,1980
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,1,2454.16699219,1981
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,1,2589.43261719,1993
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,1,2455.37792969,1998
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,1,427.940429688,2019
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,1,157.620117188,2021
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,1,3697.84667969,2022
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,1,2569.26074219,2023
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,1,365.823242188,2025
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,1,8.6748046875,2028
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,1,659.948242188,2031
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,1,2393.94824219,2032
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,1,1149.49511719,2033
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,1,3909.13574219,2034
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,1,3580.47949219,2038
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,1,5019.01074219,2039
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,1,1474.72167969,2042
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,1,2230.78417969,2045
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,1,1450.58886719,2048
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,1,1069.03417969,2050
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,1,627.268554688,2052
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,1,1978.26074219,2053
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,1,925.049804688,2054
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,1,344.635742188,2055
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,1,1456.78417969,2056
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,1,131.190429688,2058
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,1,4319.39355469,2059
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,1,7547.26855469,2060
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,1,2902.44042969,2061
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,1,5499.13574219,2063
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,1,4150.15136719,2065
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,1,8099.27636719,2066
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,1,4304.49511719,2067
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,1,7036.75292969,2068
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,1,1644.83105469,2069
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,1,1011.94824219,2070
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,1,4120.53417969,2071
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,1,8541.01074219,2073
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,1,9258.22167969,2079
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,1,8601.86230469,2080
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,1,3044.27636719,2082
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,1,5649.46386719,2083
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,1,4725.25292969,2084
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,1,4733.04980469,2085
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,1,7795.06542969,2086
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,1,7450.29199219,2087
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,1,8419.58886719,2088
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,1,6590.59667969,2090
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,1,8381.07324219,2091
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,1,5006.83105469,2092
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,1,1392.76855469,2093
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,1,674.885742188,2094
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,1,5006.58105469,2095
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,1,2816.18261719,2097
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,1,8282.69042969,2099
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,1,5710.50292969,2100
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,2,338.544921875,2039
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,2,2866.80273438,2060
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,2,818.669921875,2063
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,2,3418.81054688,2066
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,2,2356.28710938,2068
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,2,3860.54492188,2073
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,2,4577.75585938,2079
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,2,3921.39648438,2080
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,2,968.998046875,2083
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,2,44.787109375,2084
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,2,52.583984375,2085
GD4,ICHEC-EC-EARTH_RCA4,Nord-Pas-de-Calais et Picardie,rcp45,2,3114.59960938,2086
